Date;Day;Action;Protester;State/target;Agent;Event;Country;Location;Issue;Link date;Time ;# Protesters;Arrests;Injuries;Deaths;Prop. Damage;# State;Injuries;State killed;OSD;Source;Story date;No event found
19/11/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
20/11/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
21/11/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
22/11/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
23/11/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
24/11/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
25/11/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
26/11/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
27/11/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
28/11/1994;Mon;strike;cable workers;firm;Irish Times Systems;strike for higher pay;Ireland;Dublin;wages;;;20;0;0;0;N;0;0;0;678827;Irish Times;05/12/1994;
29/11/1994;Tue;strike;cable workers;firm;Irish Times Systems;strike for higher pay;Ireland;Dublin;wages;;;20;0;0;0;N;0;0;0;678827;Irish Times;05/12/1994;
30/11/1994;Wed;strike;cable workers;firm;Irish Times Systems;strike for higher pay;Ireland;Dublin;wages;;;20;0;0;0;N;0;0;0;678827;Irish Times;05/12/1994;
01/12/1994;Thu;strike;cable workers;firm;Irish Times Systems;strike for higher pay;Ireland;Dublin;wages;;;20;0;0;0;N;0;0;0;678827;Irish Times;05/12/1994;
02/12/1994;Fri;strike;cable workers;firm;Irish Times Systems;strike for higher pay;Ireland;Dublin;wages;;;20;0;0;0;N;0;0;0;678827;Irish Times;05/12/1994;
03/12/1994;Sat;strike;cable workers;firm;Irish Times Systems;strike for higher pay;Ireland;Dublin;wages;;;20;0;0;0;N;0;0;0;678827;Irish Times;05/12/1994;
04/12/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
05/12/1994;Mon;demonstration;disabled people;government;health board;demand services;Ireland;Galway;disabled services;;;45;0;0;0;N;0;0;0;30001;Irish Times;06/12/1994;
06/12/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
07/12/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
08/12/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
09/12/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
10/12/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
11/12/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
12/12/1994;Mon;;;;;;;;;;;;;;;;;;;;;;no event
13/12/1994;Tue;;;;;;;;;;;;;;;;;;;;;;no event
14/12/1994;Wed;;;;;;;;;;;;;;;;;;;;;;no event
15/12/1994;Thu;;;;;;;;;;;;;;;;;;;;;;no event
16/12/1994;Fri;;;;;;;;;;;;;;;;;;;;;;no event
17/12/1994;Sat;;;;;;;;;;;;;;;;;;;;;;no event
18/12/1994;Sun;;;;;;;;;;;;;;;;;;;;;;no event
19/12/1994;Mon;strike;prison teachers;government;prison;strike for higher pay;Ireland;Portlaoise;wages;;;7;0;0;0;N;0;0;0;678827;Irish Times;20/12/1994;
19/12/1994;Mon;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
20/12/1994;Tue;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
21/12/1994;Wed;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
22/12/1994;Thu;release;prisoners;government;;release 9 PIRA prisoners;Ireland;Dublin;holiday release;;;9;0;0;0;N;0;0;0;3001;Reuters;22/12/1994;
22/12/1994;Thu;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
23/12/1994;Fri;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
24/12/1994;Sat;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
25/12/1994;Sun;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
26/12/1994;Mon;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
27/12/1994;Tue;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
28/12/1994;Wed;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
29/12/1994;Thu;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
30/12/1994;Fri;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
31/12/1994;Sat;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
01/01/1995;Sun;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
02/01/1995;Mon;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
03/01/1995;Tue;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
04/01/1995;Wed;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
05/01/1995;Thu;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
06/01/1995;Fri;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
07/01/1995;Sat;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
08/01/1995;Sun;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
09/01/1995;Mon;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
10/01/1995;Tue;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
11/01/1995;Wed;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
12/01/1995;Thu;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
13/01/1995;Fri;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
14/01/1995;Sat;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
15/01/1995;Sun;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
16/01/1995;Mon;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
17/01/1995;Tue;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
18/01/1995;Wed;demonstration;animal rights activists;firm;Irish Ferries;demand no animals on ferries;Ireland;Dublin;animal rights;;;31;0;0;0;N;0;0;0;30001;Irish Times;18/01/1995;
18/01/1995;Wed;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
19/01/1995;Thu;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
20/01/1995;Fri;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
21/01/1995;Sat;strike;bricklayers;firm;Laing-Paul;strike for higher pay;Ireland;Dublin;wages;;;23;0;0;0;N;0;0;0;678827;Irish Times;26/01/1995;
21/01/1995;Sat;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
22/01/1995;Sun;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
23/01/1995;Mon;strike;bricklayers;firm;Laing-Paul;strike for higher pay;Ireland;Dublin;wages;;;23;0;0;0;N;0;0;0;678827;Irish Times;26/01/1995;
23/01/1995;Mon;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
24/01/1995;Tue;demonstration;bar owners;government;parliament;against new drunk driving law;Ireland;Dublin;drunk driving law;;;4500;0;0;0;N;0;0;0;30001;Reuters;24/01/1995;
24/01/1995;Tue;strike;bricklayers;firm;Laing-Paul;strike for higher pay;Ireland;Dublin;wages;;;23;0;0;0;N;0;0;0;678827;Irish Times;26/01/1995;
24/01/1995;Tue;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
25/01/1995;Wed;accede;bar owners;government;cabinet;agree to modify drunk driving law;Ireland;Dublin;drunk driving law;;;0;0;0;0;N;0;0;0;30001;Irish Times;25/01/1995;
25/01/1995;Wed;strike;bricklayers;firm;Laing-Paul;strike for higher pay;Ireland;Dublin;wages;;;23;0;0;0;N;0;0;0;678827;Irish Times;26/01/1995;
25/01/1995;Wed;strike;ship workers;firm;Latvian ship;strike for higher pay;Ireland;Dublin;wages;;;12;0;0;0;N;0;0;0;3001;Irish Times;26/01/1995;
26/01/1995;Thu;;;;;;;;;;;;;;;;;;;;;;no event
27/01/1995;Fri;;;;;;;;;;;;;;;;;;;;;;no event
28/01/1995;Sat;;;;;;;;;;;;;;;;;;;;;;no event
29/01/1995;Sun;rally;Sinn Fein;government;;rally for Bloody Sunday anniversary;Ireland;Dublin;Bloody Sunday;30/01/1972;;20;0;0;0;N;0;0;0;26731;Irish Times;30/01/1995;
30/01/1995;Mon;;;;;;;;;;;;;;;;;;;;;;no event
31/01/1995;Tue;;;;;;;;;;;;;;;;;;;;;;no event
01/02/1995;Wed;;;;;;;;;;;;;;;;;;;;;;no event
02/02/1995;Thu;release;PIRA;government;;release 14 prisoners;Ireland;Dublin;cease fire;;;0;0;0;0;N;0;0;0;26731;Reuters;02/02/1995;
03/02/1995;Fri;obstruction;animal rights activists;firm;Irish Ferries;block livestock transport on ferry;Ireland;Ireland;animal rights;;;301;0;0;0;N;0;0;0;30001;The Herald;06/02/1995;
04/02/1995;Sat;obstruction;animal rights activists;firm;Irish Ferries;block livestock transport on ferry;Ireland;Ireland;animal rights;;;301;0;0;0;N;0;0;0;30001;The Herald;06/02/1995;
05/02/1995;Sun;obstruction;animal rights activists;firm;Irish Ferries;block livestock transport on ferry;Ireland;Ireland;animal rights;;;301;0;0;0;N;0;0;0;30001;The Herald;06/02/1995;
06/02/1995;Mon;obstruction;animal rights activists;firm;Irish Ferries;block livestock transport on ferry;Ireland;Ireland;animal rights;;;301;0;0;0;N;0;0;0;30001;The Herald;06/02/1995;
06/02/1995;Mon;bomb-nd;animal rights activists;firm;Irish Ferries;find 4 firebombs under truck for livestock;Ireland;Dublin;animal rights;;;3;0;0;0;N;8;0;0;30001;The Herald;06/02/1995;
06/02/1995;Mon;strike;aviation workers;government;Irish Aviation Authority;strike for higher pay;Ireland;Dublin;wages;;;60;0;0;0;N;0;0;0;678827;Irish Times;07/02/1995;
07/02/1995;Tue;raid;PIRA;government;police;find arms cache;Ireland;Dublin;terror;;;0;0;0;0;N;101;0;0;26731;Reuters;07/02/1995;
07/02/1995;Tue;obstruction;animal rights activists;firm;Irish Ferries;block livestock transport on ferry;Ireland;Ireland;animal rights;;;301;0;0;0;N;0;0;0;30001;Birmingham Post;07/02/1995;
08/02/1995;Wed;;;;;;;;;;;;;;;;;;;;;;no event
09/02/1995;Thu;;;;;;;;;;;;;;;;;;;;;;no event
10/02/1995;Fri;;;;;;;;;;;;;;;;;;;;;;no event
11/02/1995;Sat;;;;;;;;;;;;;;;;;;;;;;no event
12/02/1995;Sun;;;;;;;;;;;;;;;;;;;;;;no event
13/02/1995;Mon;;;;;;;;;;;;;;;;;;;;;;no event
14/02/1995;Tue;convict;PIRA;government;court;guilty of weapons possession;Ireland;Dublin;terror;;;1;1;0;0;N;0;0;0;26731;Irish Times;15/02/1995;
15/02/1995;Wed;fight;UK football hooligans;Irish fans;;"fights emerge in UK-Ireland match; match stops";Ireland;Dublin;football hooligans;;20 minutes;51;7;5;0;N;101;0;0;3001;Independent;17/02/1995;
16/02/1995;Thu;;;;;;;;;;;;;;;;;;;;;;no event
17/02/1995;Fri;;;;;;;;;;;;;;;;;;;;;;no event
18/02/1995;Sat;;;;;;;;;;;;;;;;;;;;;;no event
19/02/1995;Sun;;;;;;;;;;;;;;;;;;;;;;no event
20/02/1995;Mon;;;;;;;;;;;;;;;;;;;;;;no event
21/02/1995;Tue;;;;;;;;;;;;;;;;;;;;;;no event
22/02/1995;Wed;;;;;;;;;;;;;;;;;;;;;;no event
23/02/1995;Thu;;;;;;;;;;;;;;;;;;;;;;no event
24/02/1995;Fri;;;;;;;;;;;;;;;;;;;;;;no event
25/02/1995;Sat;rally;Sinn Fein;UK;;meeting discusses peace framework;Ireland;Dublin;cease fire;;;301;0;0;0;N;0;0;0;26731;Reuters;25/02/1995;
26/02/1995;Sun;;;;;;;;;;;;;;;;;;;;;;no event
27/02/1995;Mon;;;;;;;;;;;;;;;;;;;;;;no event
28/02/1995;Tue;;;;;;;;;;;;;;;;;;;;;;no event
01/03/1995;Wed;;;;;;;;;;;;;;;;;;;;;;no event
02/03/1995;Thu;demonstration;Earthwatch;firm;plastics industry;against incineration of plastics;Ireland;Dublin;pollution;;;101;0;0;0;N;0;0;0;30001;Irish Times;02/03/1995;
03/03/1995;Fri;;;;;;;;;;;;;;;;;;;;;;no event
04/03/1995;Sat;;;;;;;;;;;;;;;;;;;;;;no event
05/03/1995;Sun;;;;;;;;;;;;;;;;;;;;;;no event
06/03/1995;Mon;;;;;;;;;;;;;;;;;;;;;;no event
07/03/1995;Tue;;;;;;;;;;;;;;;;;;;;;;no event
08/03/1995;Wed;demonstration;women;government;parliament;demand abortion & divorce on Intl. Women's Day;Ireland;Dublin;women's rights;;;301;0;0;0;N;0;0;0;800000;Irish Times;09/03/1995;
09/03/1995;Thu;;;;;;;;;;;;;;;;;;;;;;no event
10/03/1995;Fri;;;;;;;;;;;;;;;;;;;;;;no event
11/03/1995;Sat;;;;;;;;;;;;;;;;;;;;;;no event
12/03/1995;Sun;;;;;;;;;;;;;;;;;;;;;;no event
13/03/1995;Mon;symbolic;English woman;government;court;"handcuffs self to radiator; charges discrimination";Ireland;Dublin;legal discrimination;;;1;1;0;0;N;8;0;0;3001;Irish Times;14/03/1995;
14/03/1995;Tue;;;;;;;;;;;;;;;;;;;;;;no event
15/03/1995;Wed;strike;nurses;government;hospital;strike for better conditions;Ireland;Dublin;working conditions;;8:00-20:00;25;0;0;0;N;0;0;0;678827;Irish Times;15/03/1995;
16/03/1995;Thu;;;;;;;;;;;;;;;;;;;;;;no event
17/03/1995;Fri;;;;;;;;;;;;;;;;;;;;;;no event
18/03/1995;Sat;;;;;;;;;;;;;;;;;;;;;;no event
19/03/1995;Sun;;;;;;;;;;;;;;;;;;;;;;no event
20/03/1995;Mon;;;;;;;;;;;;;;;;;;;;;;no event
21/03/1995;Tue;;;;;;;;;;;;;;;;;;;;;;no event
22/03/1995;Wed;;;;;;;;;;;;;;;;;;;;;;no event
23/03/1995;Thu;strike;army teachers;government;army;against denial of promotion of 5 teachers;Ireland;Naas;promotion;;;31;0;0;0;N;0;0;0;678827;Irish Times;23/03/1995;
24/03/1995;Fri;;;;;;;;;;;;;;;;;;;;;;no event
25/03/1995;Sat;;;;;;;;;;;;;;;;;;;;;;no event
26/03/1995;Sun;;;;;;;;;;;;;;;;;;;;;;no event
27/03/1995;Mon;;;;;;;;;;;;;;;;;;;;;;no event
28/03/1995;Tue;;;;;;;;;;;;;;;;;;;;;;no event
29/03/1995;Wed;;;;;;;;;;;;;;;;;;;;;;no event
30/03/1995;Thu;;;;;;;;;;;;;;;;;;;;;;no event
31/03/1995;Fri;;;;;;;;;;;;;;;;;;;;;;no event
01/04/1995;Sat;;;;;;;;;;;;;;;;;;;;;;no event
02/04/1995;Sun;;;;;;;;;;;;;;;;;;;;;;no event
03/04/1995;Mon;;;;;;;;;;;;;;;;;;;;;;no event
04/04/1995;Tue;arrest;INLA;government;police;arrest 4 & seize guns;Ireland;Balbriggan;terror;;15:30;4;4;0;0;N;10;0;0;26731;Reuters;04/04/1995;
04/04/1995;Tue;strike;nurses;government;hospital;strike for better conditions;Ireland;Dublin;working conditions;;8:00-20:00;25;0;0;0;N;0;0;0;678827;Irish Times;06/04/1995;
05/04/1995;Wed;;;;;;;;;;;;;;;;;;;;;;no event
06/04/1995;Thu;slowdown;nurses;government;hospital;work to rule for better conditions;Ireland;Dublin;working conditions;;;30;0;0;0;N;0;0;0;678827;Irish Times;06/04/1995;
07/04/1995;Fri;;;;;;;;;;;;;;;;;;;;;;no event
08/04/1995;Sat;;;;;;;;;;;;;;;;;;;;;;no event
09/04/1995;Sun;;;;;;;;;;;;;;;;;;;;;;no event
10/04/1995;Mon;;;;;;;;;;;;;;;;;;;;;;no event
11/04/1995;Tue;release;PIRA;government;prison;release 7 PIRA prisoners;Ireland;Ireland;cease fire;;;0;0;0;0;N;0;0;0;26731;Reuters;11/04/1995;
12/04/1995;Wed;;;;;;;;;;;;;;;;;;;;;;no event
13/04/1995;Thu;;;;;;;;;;;;;;;;;;;;;;no event
14/04/1995;Fri;;;;;;;;;;;;;;;;;;;;;;no event
15/04/1995;Sat;;;;;;;;;;;;;;;;;;;;;;no event
16/04/1995;Sun;commemoration;citizens;UK;;mark Easter rising, 1916;Ireland;Dublin;Easter rising;24/04/1916;;3001;0;0;0;N;0;0;0;800000;Reuters;16/04/1995;
16/04/1995;Sun;raid;PIRA;government;police;find arms cache;Ireland;Ballyjamesduff;terror;;;0;0;0;0;N;31;0;0;26731;Reuters;16/04/1995;
17/04/1995;Mon;;;;;;;;;;;;;;;;;;;;;;no event
18/04/1995;Tue;;;;;;;;;;;;;;;;;;;;;;no event
19/04/1995;Wed;;;;;;;;;;;;;;;;;;;;;;no event
20/04/1995;Thu;;;;;;;;;;;;;;;;;;;;;;no event
21/04/1995;Fri;;;;;;;;;;;;;;;;;;;;;;no event
22/04/1995;Sat;;;;;;;;;;;;;;;;;;;;;;no event
23/04/1995;Sun;;;;;;;;;;;;;;;;;;;;;;no event
24/04/1995;Mon;;;;;;;;;;;;;;;;;;;;;;no event
25/04/1995;Tue;;;;;;;;;;;;;;;;;;;;;;no event
26/04/1995;Wed;;;;;;;;;;;;;;;;;;;;;;no event
27/04/1995;Thu;;;;;;;;;;;;;;;;;;;;;;no event
28/04/1995;Fri;;;;;;;;;;;;;;;;;;;;;;no event
29/04/1995;Sat;;;;;;;;;;;;;;;;;;;;;;no event
30/04/1995;Sun;obstruction;farmers;firm;Irish Ferries;"block ferry with livestock trucks; seek livestock in ferry";Ireland;Rosslare;livestock export;;4 hours;8;0;0;0;N;0;0;0;173000;Irish Times;02/05/1995;
01/05/1995;Mon;;;;;;;;;;;;;;;;;;;;;;no event
02/05/1995;Tue;;;;;;;;;;;;;;;;;;;;;;no event
03/05/1995;Wed;;;;;;;;;;;;;;;;;;;;;;no event
04/05/1995;Thu;arrest;Republican Sinn Fein;government;police;arrest on suspicion of terror activities;Ireland;Tallaght;terror;;;6;6;0;0;N;31;0;0;26731;Evening Standard;05/05/1995;
04/05/1995;Thu;strike;cement workers;firm;Irish Cement;for higher pay;Ireland;Platin;wages;;;150;0;0;0;N;0;0;0;678827;Irish Times;05/05/1995;
05/05/1995;Fri;;;;;;;;;;;;;;;;;;;;;;no event
06/05/1995;Sat;;;;;;;;;;;;;;;;;;;;;;no event
07/05/1995;Sun;;;;;;;;;;;;;;;;;;;;;;no event
08/05/1995;Mon;;;;;;;;;;;;;;;;;;;;;;no event
09/05/1995;Tue;;;;;;;;;;;;;;;;;;;;;;no event
10/05/1995;Wed;demonstration;bus drivers;government;police;"against attacks on drivers; demand safety";Ireland;Dublin;driver safety;;3 hours;1000;0;0;0;N;0;0;0;678827;Irish Times;11/05/1995;
11/05/1995;Thu;;;;;;;;;;;;;;;;;;;;;;no event
12/05/1995;Fri;;;;;;;;;;;;;;;;;;;;;;no event
13/05/1995;Sat;;;;;;;;;;;;;;;;;;;;;;no event
14/05/1995;Sun;;;;;;;;;;;;;;;;;;;;;;no event
15/05/1995;Mon;;;;;;;;;;;;;;;;;;;;;;no event
16/05/1995;Tue;;;;;;;;;;;;;;;;;;;;;;no event
17/05/1995;Wed;;;;;;;;;;;;;;;;;;;;;;no event
18/05/1995;Thu;;;;;;;;;;;;;;;;;;;;;;no event
19/05/1995;Fri;;;;;;;;;;;;;;;;;;;;;;no event
20/05/1995;Sat;;;;;;;;;;;;;;;;;;;;;;no event
21/05/1995;Sun;;;;;;;;;;;;;;;;;;;;;;no event
22/05/1995;Mon;;;;;;;;;;;;;;;;;;;;;;no event
23/05/1995;Tue;strike;teachers;government;education ministry;seek early retirement;Ireland;Ireland;early retirement;;;10000;0;0;0;N;0;0;0;678827;Reuters;23/05/1995;
23/05/1995;Tue;demonstration;teachers;government;education ministry;seek early retirement;Ireland;Dublin;early retirement;;;15000;0;0;0;N;0;0;0;678827;Irish Times;24/05/1995;
24/05/1995;Wed;;;;;;;;;;;;;;;;;;;;;;no event
25/05/1995;Thu;strike;journalists;firm;Irish Press;seek to save jobs;Ireland;Dublin;unemployment;;;600;0;0;0;N;0;0;0;678827;Irish Times;03/06/1995;
26/05/1995;Fri;strike;journalists;firm;Irish Press;seek to save jobs;Ireland;Dublin;unemployment;;;600;0;0;0;N;0;0;0;678827;Irish Times;03/06/1995;
27/05/1995;Sat;strike;journalists;firm;Irish Press;seek to save jobs;Ireland;Dublin;unemployment;;;600;0;0;0;N;0;0;0;678827;Irish Times;03/06/1995;
28/05/1995;Sun;strike;journalists;firm;Irish Press;seek to save jobs;Ireland;Dublin;unemployment;;;600;0;0;0;N;0;0;0;678827;Irish Times;03/06/1995;
29/05/1995;Mon;strike;journalists;firm;Irish Press;seek to save jobs;Ireland;Dublin;unemployment;;;600;0;0;0;N;0;0;0;678827;Irish Times;03/06/1995;
30/05/1995;Tue;bomb-nd;INLA;UK;Prince Charles;police defuse bomb at castle;Ireland;Mullaghmore;Prince Charles visit;;;3;0;0;0;N;8;0;0;26731;Reuters;30/05/1995;
30/05/1995;Tue;bomb-nd;INLA;UK;Prince Charles;firebomb explodes at bookstore;Ireland;Dublin;Prince Charles visit;;;3;0;0;0;Y;8;0;0;26731;Guardian;31/05/1995;
30/05/1995;Tue;strike;journalists;firm;Irish Press;seek to save jobs;Ireland;Dublin;unemployment;;;600;0;0;0;N;0;0;0;678827;Irish Times;03/06/1995;
31/05/1995;Wed;deployment;Republicans;UK;Prince Charles;1,000 police & hundred of troops deployed;Ireland;Dublin;Prince Charles visit;;;0;0;0;0;N;1301;0;0;26731;Reuters;31/05/1995;
31/05/1995;Wed;demonstration;Republicans;UK;Prince Charles;"oppose Prince Charles visit; throw eggs";Ireland;Dublin;Prince Charles visit;;;1500;3;0;0;N;1301;0;0;26731;Reuters;31/05/1995;
31/05/1995;Wed;strike;journalists;firm;Irish Press;seek to save jobs;Ireland;Dublin;unemployment;;;600;0;0;0;N;0;0;0;678827;Irish Times;03/06/1995;
01/06/1995;Thu;strike;journalists;firm;Irish Press;seek to save jobs;Ireland;Dublin;unemployment;;;600;0;0;0;N;0;0;0;678827;Irish Times;03/06/1995;
02/06/1995;Fri;strike;journalists;firm;Irish Press;seek to save jobs;Ireland;Dublin;unemployment;;;600;0;0;0;N;0;0;0;678827;Irish Times;03/06/1995;
03/06/1995;Sat;strike;journalists;firm;Irish Press;seek to save jobs;Ireland;Dublin;unemployment;;;600;0;0;0;N;0;0;0;678827;Irish Times;05/06/1995;
03/06/1995;Sat;demonstration;animal rights activists;firm;Stena Sealink;against transport of livestock;Ireland;Dublin;animal rights;;;20;0;0;0;N;3;0;0;30001;Irish Times;05/06/1995;
03/06/1995;Sat;demonstration;farmers;animal rights activists;;disrupt animal rights demonstration;Ireland;Dublin;farmer rights;;;3;3;0;0;N;3;0;0;140000;Irish Times;05/06/1995;
04/06/1995;Sun;strike;journalists;firm;Irish Press;seek to save jobs;Ireland;Dublin;unemployment;;;600;0;0;0;N;0;0;0;678827;Irish Times;05/06/1995;
05/06/1995;Mon;strike;journalists;firm;Irish Press;seek to save jobs;Ireland;Dublin;unemployment;;;600;0;0;0;N;0;0;0;678827;Irish Times;10/06/1995;
06/06/1995;Tue;strike;journalists;firm;Irish Press;seek to save jobs;Ireland;Dublin;unemployment;;;600;0;0;0;N;0;0;0;678827;Irish Times;10/06/1995;
07/06/1995;Wed;strike;journalists;firm;Irish Press;seek to save jobs;Ireland;Dublin;unemployment;;;600;0;0;0;N;0;0;0;678827;Irish Times;10/06/1995;
08/06/1995;Thu;strike;journalists;firm;Irish Press;seek to save jobs;Ireland;Dublin;unemployment;;;600;0;0;0;N;0;0;0;678827;Irish Times;10/06/1995;
09/06/1995;Fri;strike;journalists;firm;Irish Press;seek to save jobs;Ireland;Dublin;unemployment;;;600;0;0;0;N;0;0;0;678827;Irish Times;10/06/1995;
10/06/1995;Sat;demonstration;animal rights activists;firm;Stena Sealink;against transport of livestock;Ireland;Dublin;animal rights;;;20;0;0;0;N;0;0;0;30001;Irish Times;12/06/1995;
10/06/1995;Sat;demonstration;animal rights activists;firm;Irish Ferries;against transport of livestock;Ireland;Dublin;animal rights;;;20;0;0;0;N;0;0;0;30001;Irish Times;12/06/1995;
10/06/1995;Sat;demonstration;animal rights activists;firm;Irish Ferries;against transport of livestock;Ireland;Cork;animal rights;;;20;0;0;0;N;0;0;0;30001;Irish Times;12/06/1995;
11/06/1995;Sun;;;;;;;;;;;;;;;;;;;;;;no event
12/06/1995;Mon;;;;;;;;;;;;;;;;;;;;;;no event
13/06/1995;Tue;;;;;;;;;;;;;;;;;;;;;;no event
14/06/1995;Wed;;;;;;;;;;;;;;;;;;;;;;no event
15/06/1995;Thu;;;;;;;;;;;;;;;;;;;;;;no event
